wals_code,name,latitude,longitude,genus,family,countrycodes,Glottocode,ASJP,glotFam,feature,value,comment,source,imputation,languageIndex,featureIndex,prediction
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Consonant-Vowel_Ratio,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,11,3
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Voicing_in_Plosives_and_Fricatives,2,In plosives alone,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,12,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Voicing_and_Gaps_in_Plosive_Systems,2,None missing in /p t k b d g/,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,13,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Uvular_Consonants,1,None,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,14,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Glottalized_Consonants,1,No glottalized consonants,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,15,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Lateral_Consonants,2,"/l/, no obstruent laterals",test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,16,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Front_Rounded_Vowels,1,None,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,19,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Syllable_Structure,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,20,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Tone,3,Complex tone system,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,84,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Absence_of_Common_Consonants,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,21,1
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Presence_of_Uncommon_Consonants,1,None,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,22,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Prefixing_vs._Suffixing_in_Inflectional_Morphology,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,25,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Coding_of_Nominal_Plurality,3,Plural stem change,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,28,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Definite_Articles,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,95,5
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Position_of_Pronominal_Possessive_Affixes,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,37,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Noun_Phrase_Conjunction,2,'And' identical to 'with',test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,110,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Position_of_Tense-Aspect_Affixes,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,42,4
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,"Order_of_Subject,_Object_and_Verb",0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,45,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Subject_and_Verb,1,SV,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,46,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Object_and_Verb,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,47,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,"Order_of_Object,_Oblique,_and_Verb",6,No dominant order,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,48,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Adposition_and_Noun_Phrase,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,49,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Genitive_and_Noun,2,Noun-Genitive,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,50,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Adjective_and_Noun,2,Noun-Adjective,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,51,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Demonstrative_and_Noun,4,Demonstrative suffix,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,52,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Numeral_and_Noun,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,121,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Relative_Clause_and_Noun,1,Noun-Relative clause,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,53,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Degree_Word_and_Adjective,2,Adjective-Degree word,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,54,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Position_of_Polar_Question_Particles,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,122,6
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Position_of_Interrogative_Phrases_in_Content_Questions,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,55,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Adverbial_Subordinator_and_Clause,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,56,1
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,5,Other,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,57,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,5,Other,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,58,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,5,Other,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,59,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Expression_of_Pronominal_Subjects,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,123,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Negative_Morphemes,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,68,2
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Polar_Questions,5,Absence of declarative morphemes,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,130,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Predicative_Possession,5,'Have',test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,131,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Predicative_Adjectives,1,Verbal encoding,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,132,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Nominal_and_Locational_Predication,1,Different,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,133,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Zero_Copula_for_Predicate_Nominals,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,134,1
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Tea,1,Words derived from Sinitic cha,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,159,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Postverbal_Negative_Morphemes,4,None,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,74,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Postnominal_relative_clauses,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,75,1
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,NegSOV_Order,4,No NegSOV,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,146,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,SOVNeg_Order,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,147,11
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",6,SNegOV,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,77,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,SONegV_Order,8,No SONegV,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,148,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,166,3
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,177,1
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Preverbal_Negative_Morphemes,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,80,1
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Order_of_Negative_Morpheme_and_Verb,1,NegV,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,81,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,SNegOV_Order,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,150,4
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,The_Position_of_Negative_Morphemes_in_SOV_Languages,12,SVO/SOV but SNegOV,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,151,0
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Languages_with_different_word_order_in_negative_clauses,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,171,17
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Minor_morphological_means_of_signaling_negation,0,,test,ESu.NILOTIC.DINKA_NORTHEASTERN,1212,82,4
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Prefixing_vs._Suffixing_in_Inflectional_Morphology,2,Strongly suffixing,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,25,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Occurrence_of_Nominal_Plurality,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,93,1
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Indefinite_Pronouns,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,99,1
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Position_of_Case_Affixes,1,Case suffixes,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,36,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Nominal_and_Verbal_Conjunction,2,Differentiation,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,111,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Position_of_Tense-Aspect_Affixes,2,Tense-aspect suffixes,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,42,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,The_Morphological_Imperative,4,Second person number-neutral,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,112,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,The_Prohibitive,1,Normal imperative + normal negative,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,113,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,"Order_of_Subject,_Object_and_Verb",1,SOV,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,45,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Order_of_Subject_and_Verb,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,46,1
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Order_of_Object_and_Verb,1,OV,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,47,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Order_of_Demonstrative_and_Noun,6,Mixed,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,52,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Position_of_Interrogative_Phrases_in_Content_Questions,2,Not initial interrogative phrase,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,55,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Ditransitive_Constructions:_The_Verb_'Give',0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,124,1
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Negative_Morphemes,2,Negative particle,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,68,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Hand_and_Arm,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,72,2
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Finger_and_Hand,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,73,2
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Postverbal_Negative_Morphemes,4,None,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,74,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,SOVNeg_Order,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,147,11
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",21,Other,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,77,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Preverbal_Negative_Morphemes,1,NegV,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,80,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Order_of_Negative_Morpheme_and_Verb,1,NegV,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,81,0
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,The_Position_of_Negative_Morphemes_in_SOV_Languages,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,151,3
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Minor_morphological_means_of_signaling_negation,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,82,4
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Inclusive/Exclusive_Forms_in_Pama-Nyungan,0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,185,2
dja,Djabugay,-16.75,145.583333333,Northern Pama-Nyungan,Pama-Nyungan,US,dyaa1242,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,Pama-Nyungan,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',0,,test,PN.NORTHERN_PAMA_NYUNGAN.DYAABUGAY,1213,179,1
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Definite_Articles,5,No definite or indefinite article,test,ST.MAHAKIRANTI.DUMI_2,1214,95,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Indefinite_Articles,5,No definite or indefinite article,test,ST.MAHAKIRANTI.DUMI_2,1214,96,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Third_Person_Pronouns_and_Demonstratives,0,,test,ST.MAHAKIRANTI.DUMI_2,1214,169,1
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Politeness_Distinctions_in_Pronouns,1,No politeness distinction,test,ST.MAHAKIRANTI.DUMI_2,1214,160,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Position_of_Case_Affixes,6,Postpositional clitics,test,ST.MAHAKIRANTI.DUMI_2,1214,36,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Comitatives_and_Instrumentals,2,Differentiation,test,ST.MAHAKIRANTI.DUMI_2,1214,101,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Ordinal_Numerals,0,,test,ST.MAHAKIRANTI.DUMI_2,1214,102,1
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Position_of_Pronominal_Possessive_Affixes,1,Possessive prefixes,test,ST.MAHAKIRANTI.DUMI_2,1214,37,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Position_of_Tense-Aspect_Affixes,2,Tense-aspect suffixes,test,ST.MAHAKIRANTI.DUMI_2,1214,42,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,The_Morphological_Imperative,1,Second singular and second plural,test,ST.MAHAKIRANTI.DUMI_2,1214,112,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,The_Prohibitive,3,Special imperative + normal negative,test,ST.MAHAKIRANTI.DUMI_2,1214,113,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,The_Optative,1,Inflectional optative present,test,ST.MAHAKIRANTI.DUMI_2,1214,115,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Semantic_Distinctions_of_Evidentiality,2,Indirect only,test,ST.MAHAKIRANTI.DUMI_2,1214,43,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Coding_of_Evidentiality,0,,test,ST.MAHAKIRANTI.DUMI_2,1214,44,1
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Order_of_Subject_and_Verb,1,SV,test,ST.MAHAKIRANTI.DUMI_2,1214,46,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Order_of_Object_and_Verb,1,OV,test,ST.MAHAKIRANTI.DUMI_2,1214,47,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Order_of_Adposition_and_Noun_Phrase,1,Postpositions,test,ST.MAHAKIRANTI.DUMI_2,1214,49,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Order_of_Genitive_and_Noun,1,Genitive-Noun,test,ST.MAHAKIRANTI.DUMI_2,1214,50,0
dmi,Dumi,27.25,86.6666666667,Mahakiranti,Sino-Tibetan,US,dumi1241,ST.MAHAKIRANTI.DUMI_2,Sino-Tibetan,Order_of_Adjective_and_Noun,0,,test,ST.MAHAKIRANTI.DUMI_2,1214,51,1
